Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level
ELEC,BROADSTREET STATION VIEW #1,525 Cabot Landing W,,Lethbridge,AB,T1J 5G9,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,49.689278,-112.90495,2023-03-06,232742,2023-03-06 23:41:11 UTC,,,,2022-10-05,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,BROADSTREET STATION VIEW #2,525 Cabot Landing W,,Lethbridge,AB,T1J 5G9,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,49.689316,-112.90495,2023-03-06,232743,2023-03-06 23:41:11 UTC,,,,2022-10-05,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,QUADREAL CA WESTMNT AG 2,4954 Richard Rd SW,,Calgary,AB,T3E 6L1,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,51.009915,-114.126974,2023-03-06,232747,2023-03-06 23:41:11 UTC,,,,2022-10-05,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,QUADREAL CA WESTMNT AG 1,4954 Richard Rd SW,,Calgary,AB,T3E 6L1,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,51.009914,-114.126887,2023-03-06,232748,2023-03-06 23:41:11 UTC,,,,2022-10-05,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,QUADREAL CA WESTMNT PRKD 1,4954 Richard Rd SW,,Calgary,AB,T3E 6L1,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,51.009895,-114.126931,2023-03-06,232749,2023-03-06 23:41:11 UTC,,,,2022-10-05,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,QUADREAL CA WESTMNT PRKD 2,4954 Richard Rd SW,,Calgary,AB,T3E 6L1,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,51.009908,-114.126973,2023-03-06,232750,2023-03-06 23:41:11 UTC,,,,2022-10-05,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,BROADSTREET CASTLEBROOK #7,17420 110 St NW,,Edmonton,AB,T5X 0B7,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,53.637325,-113.51446,2023-03-06,234646,2023-03-06 23:41:09 UTC,,,,2022-10-19,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,BROADSTREET CASTLEBROOK #3,17440 110 St NW,,Edmonton,AB,T5X 0C6,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,53.637177,-113.5157,2023-03-06,234647,2023-03-06 23:41:09 UTC,,,,2022-10-19,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,BROADSTREET WESTPOINTE #2,1159 Rosenthal Blvd,,Edmonton,AB,T5T 5X9,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,53.517117,-113.707801,2023-03-06,234648,2023-03-06 23:41:15 UTC,,,,2022-10-19,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,BROADSTREET WESTPOINTE #3,1159 Rosenthal Blvd,,Edmonton,AB,T5T 5X9,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,53.517117,-113.707726,2023-03-06,234649,2023-03-06 23:41:15 UTC,,,,2022-10-19,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,BROADSTREET WESTPOINTE #4,1159 Rosenthal Blvd,,Edmonton,AB,T5T 5X9,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,53.517025,-113.70756,2023-03-06,234650,2023-03-06 23:41:15 UTC,,,,2022-10-19,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,BROADSTREET WESTPOINTE #5,1159 Rosenthal Blvd,,Edmonton,AB,T5T 5X9,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,53.516705,-113.707466,2023-03-06,234651,2023-03-06 23:41:16 UTC,,,,2022-10-19,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,BROADSTREET WESTPOINTE #6,1159 Rosenthal Blvd,,Edmonton,AB,T5T 5X9,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,53.516663,-113.70798,2023-03-06,234652,2023-03-06 23:41:16 UTC,,,,2022-10-19,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,4820 - 49 Avenue,4820 - 49 Avenue,,Leduc,AB,T9E 6X5,,888-356-8911,E,,Public,24 hours daily,,,,,,2,2,,FLO,https://flo.ca/,200-8,53.26414,-113.54998,2023-03-06,234656,2023-03-06 23:47:44 UTC,,,,2022-10-19,,,,,CHADEMO J1772 J1772COMBO,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,BROADSTREET BLACKWOLF #7,2655 Blackwolf Blvd N,,Lethbridge,AB,T1H 6Z4,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,49.738464,-112.802104,2023-03-06,235128,2023-03-06 23:41:26 UTC,,,,2022-10-26,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,QUADREAL CA LVNSTN,222 3rd Avenue SW,,Calgary,AB,T2P 0B4,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,51.050104,-114.068177,2023-03-06,235378,2023-03-06 23:41:30 UTC,,,,2022-10-28,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Juniper Hotel and Bistro,1 Juniper Way,,Banff,AB,T1L 1E1,,403-762-2281,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,1,,,Non-Networked,,GPS,51.18780768,-115.5887461,2022-11-09,235397,2022-11-09 13:59:34 UTC,P,,,2022-10-24,,,,,J1772,CA,,24 heures par jour,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,HOTEL,,,,,,,,,,,,,,,,,false,,,,
ELEC,QUADREAL CA LVNSTN 2,222 3rd Avenue SW,,Calgary,AB,T2P 0B4,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,51.049778,-114.068107,2023-03-06,235457,2023-03-06 23:41:30 UTC,,,,2022-10-29,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,BROADSTREET BLACKWOLF #1,2655 Blackwolf Blvd N,,Lethbridge,AB,T1H 6Z4,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,49.73873,-112.8022,2023-03-06,235681,2023-03-06 23:41:26 UTC,,,,2022-11-04,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,BROADSTREET BLACKWOLF #6,2655 Blackwolf Blvd N,,Lethbridge,AB,T1H 6Z4,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,49.738493,-112.80211,2023-03-06,235682,2023-03-06 23:41:26 UTC,,,,2022-11-04,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,BROADSTREET BLACKWOLF #3,2655 Blackwolf Blvd N,,Lethbridge,AB,T1H 6Z4,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,49.738609,-112.802154,2023-03-06,235683,2023-03-06 23:41:26 UTC,,,,2022-11-04,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,BROADSTREET BLACKWOLF #2,2655 Blackwolf Blvd N,,Lethbridge,AB,T1H 6Z4,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,49.73866,-112.802175,2023-03-06,235684,2023-03-06 23:41:26 UTC,,,,2022-11-04,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,BROADSTREET BLACKWOLF #4,2655 Blackwolf Blvd N,,Lethbridge,AB,T1H 6Z4,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,49.73857,-112.80216,2023-03-06,235685,2023-03-06 23:41:26 UTC,,,,2022-11-04,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,BROADSTREET BLACKWOLF #5,2655 Blackwolf Blvd N,,Lethbridge,AB,T1H 6Z4,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,49.738517,-112.802135,2023-03-06,235686,2023-03-06 23:41:26 UTC,,,,2022-11-04,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,QUADREAL CA JAMIESON STN 1,308 4 Ave SW,,Calgary,AB,T2P 0H7,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,51.049732,-114.068184,2023-03-06,235874,2023-03-06 23:41:29 UTC,,,,2022-11-09,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,QUADREAL CA JAMIESON STN 2,308 4 Ave SW,,Calgary,AB,T2P 0H7,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,51.049756,-114.0685,2023-03-06,235921,2023-03-06 23:41:29 UTC,,,,2022-11-10,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Grande Prairie Hyundai,11418 Westgate Drive,,Grande Prairie,AB,T8V 8L2,,888-356-8911,E,,Public,24 hours daily,,,,,,2,,,FLO,https://flo.ca/,GPS,55.171534,-118.837632,2023-03-06,235980,2023-03-06 23:47:44 UTC,,,,2022-11-11,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Sturgeon County Centre,9613 100 St,,Morinville,AB,T8R 1L9,,888-356-8911,E,,Public,24 hours daily,,,,,,4,,,FLO,https://flo.ca/,GPS,53.797304,-113.644004,2023-03-06,235981,2023-03-06 23:47:44 UTC,,,,2022-11-11,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,BROADSTREET CASTLEBROOK #6,17420 110 St NW,,Edmonton,AB,T5X 0B7,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,53.63714,-113.5148,2023-03-06,236044,2023-03-06 23:41:30 UTC,,,,2022-11-13,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Cardiff Park,25023 Township Rd 554,,Sturgeon County,AB,T8R 2G4,,888-356-8911,E,,Public,24 hours daily,,,,,,2,,,FLO,https://flo.ca/,GPS,53.769025,-113.58443,2023-03-06,236364,2023-03-06 23:47:44 UTC,,,,2022-11-19,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,BROADSTREET CASTLEBROOK #4,17440 110 St NW,,Edmonton,AB,T5X 0C6,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,53.63715,-113.51583,2023-03-06,236413,2023-03-06 23:41:09 UTC,,,,2022-11-22,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Scott Subaru-Red Deer - Indoor,6863 50 Ave,,Red Deer,AB,T4N 4E2,,888-356-8911,E,,Public,24 hours daily,,,,,,1,,,FLO,https://flo.ca/,GPS,52.2953396,-113.8128867,2023-03-06,236422,2023-03-06 23:47:44 UTC,,,,2022-11-22,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,"Jasper, AB - Tesla Supercharger",218  Connaught Drive,,Jasper,AB,T0E 1E0,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,52.880669,-118.078275,2022-10-03,236859,2022-12-01 17:40:26 UTC,P,,,2022-10-03,,,,,TESLA,CA,,Accessible 24 heures par jour; à l'usage des modèles Tesla seulement,,Public,,public,,,,,,,,,,$0.44 per minute above 60 kW and $0.22 per minute at or below 60 kW,$0.44 par minute au-dessus de 60 kW et $0.22 par minute à 60 kW ou moins,,,,,,,,,,,,,
ELEC,Cornerstone Lloydminster - Tesla Supercharger,7405 44 Street,,Lloydminster,AB,T9V 2X1,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,6,,Tesla,https://www.tesla.com/supercharger,GPS,53.277764,-110.052845,2022-10-03,236860,2022-12-01 17:40:26 UTC,P,,,2022-10-03,,,,,TESLA,CA,,Accessible 24 heures par jour; à l'usage des modèles Tesla seulement,,Public,,public,,,,,,,,,,$0.44 per minute above 60 kW and $0.22 per minute at or below 60 kW,$0.44 par minute au-dessus de 60 kW et $0.22 par minute à 60 kW ou moins,,,,,,,,,,,,,
ELEC,Canadian Tire - Tesla Supercharger,6623 Hwy 16a W,,Vegreville,AB,T9C 0A3,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,6,,Tesla,https://www.tesla.com/supercharger,GPS,53.502052,-112.080085,2022-10-03,236861,2022-12-01 17:40:26 UTC,P,,,2022-10-03,,,,,TESLA,CA,,Accessible 24 heures par jour; à l'usage des modèles Tesla seulement,,Public,,public,,,,,,,,,,$0.44 per minute above 60 kW and $0.22 per minute at or below 60 kW,$0.44 par minute au-dessus de 60 kW et $0.22 par minute à 60 kW ou moins,,,,,,,,,,,,,
ELEC,BROADSTREET MAHOGNAY #2,35 Masters Dr SE,,Calgary,AB,T3M 3P2,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,50.894154,-113.910614,2023-03-06,237202,2023-03-06 23:41:35 UTC,,,,2022-12-05,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,BROADSTREET MAHOGANY #4,35 Masters Dr SE,,Calgary,AB,T3M 3P2,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,50.894154,-113.91047,2023-03-06,237203,2023-03-06 23:41:35 UTC,,,,2022-12-05,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,BROADSTREET MAHOGANY #5,35 Masters Dr SE,,Calgary,AB,T3M 3P2,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,50.894135,-113.91052,2023-03-06,237204,2023-03-06 23:41:35 UTC,,,,2022-12-05,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,BROADSTREET LIVINGSTON #3,14540 1 St NW,,Calgary,AB,T3P 1X5,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,51.184288,-114.07264,2023-03-06,237205,2023-03-06 23:41:35 UTC,,,,2022-12-05,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,BROADSTREET LIVINGSTON #4,14540 1 St NW,,Calgary,AB,T3P 1X5,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,51.18431,-114.07272,2023-03-06,237206,2023-03-06 23:41:35 UTC,,,,2022-12-05,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,BROADSTREET LIVINGSTON #5,14540 1 St NW,,Calgary,AB,T3P 1X5,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,51.184315,-114.07283,2023-03-06,237207,2023-03-06 23:41:35 UTC,,,,2022-12-05,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,BROADSTREET LIVINGSTON #6,14540 1 St NW,,Calgary,AB,T3P 1X5,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,51.184322,-114.07294,2023-03-06,237208,2023-03-06 23:41:35 UTC,,,,2022-12-05,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Sherwood Buick GMC,10 Automall Rd,,Sherwood Park,AB,T8H 2N1,,888-356-8911,E,,Public,24 hours daily,,,,,,1,,,FLO,https://flo.ca/,GPS,53.544744,-113.32513,2023-03-06,237211,2023-03-06 23:47:44 UTC,,,,2022-12-06,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,BROADSTREET MAHOGANY #1,45 Masters Dr SE,,Calgary,AB,T3M 3N4,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,50.89418,-113.91051,2023-03-06,237334,2023-03-06 23:41:35 UTC,,,,2022-12-08,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,BROADSTREET MAHOGANY #3,45 Masters Dr SE,,Calgary,AB,T3M 3N4,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,50.894207,-113.91046,2023-03-06,237335,2023-03-06 23:41:35 UTC,,,,2022-12-08,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,"Milk River, AB - Tesla Supercharger",8 Ave NW,,Milk River,AB,T0K 1M0,,877-798-3752,E,,Public,24 hours daily,A D Debit M V,,,,,,4,,Tesla,https://www.tesla.com/supercharger,GPS,49.156932,-112.092159,2023-01-12,237721,2023-01-12 21:05:40 UTC,P,,,2022-11-17,,,,,TESLA,CA,,24 heures par jour,,Public,,public,,,GAS_STATION,,,,,,,,,,,,,,,,,false,,,,
ELEC,BROADSTREET LIVINGSTON #1,14540 1 St NW,,Calgary,AB,T3P 1X5,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,51.1843,-114.072495,2023-03-06,237770,2023-03-06 23:41:35 UTC,,,,2022-12-09,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,BROADSTREET LIVINGSTON #2,14540 1 St NW,,Calgary,AB,T3P 1X5,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,51.184288,-114.0726,2023-03-06,237792,2023-03-06 23:41:35 UTC,,,,2022-12-10,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,C/O Fort Vermilion,5001 44 Ave,,Fort Vermilion,AB,T0H 1N0,,888-356-8911,E,,Public,24 hours daily,,,,,,,1,,FLO,https://flo.ca/,GPS,58.3826046756524,-116.019338168096,2023-03-06,237976,2023-03-06 23:47:44 UTC,,,,2022-12-14,,,,,CHADEMO J1772COMBO,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,County of Mackenzie – C/O La Crete,10201 99 Ave,,La Crête,AB,T0H 2H0,,888-356-8911,E,,Public,24 hours daily,,,,,,,1,,FLO,https://flo.ca/,GPS,58.1850076120787,-116.412452681477,2023-03-06,237977,2023-03-06 23:47:44 UTC,,,,2022-12-14,,,,,CHADEMO J1772COMBO,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Hansen Ford,11721 101 Ave,,Grand Prairie,AB,T8V 3X9,,780-538-4044,E,,Public - Call ahead,8am-6pm daily,A D Debit M V,,,,,2,,,Non-Networked,,GPS,55.1714865908971,-118.85257031673,2023-01-12,238590,2023-01-12 21:05:40 UTC,P,,,2022-12-21,,,,,J1772,CA,,24 heures par jour,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,,,,,,,,,,,true,,,,
ELEC,Elizabeth Quintal School,"107 Quintal Rd, Opportunity No. 17",,Peerless Lake,AB,T0G 2W0,,780-869-3830,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,3,,,Non-Networked,,GPS,56.6623913637508,-114.554701909459,2023-01-12,238591,2023-01-12 21:05:40 UTC,P,,,2022-12-21,,,,,J1772,CA,,24 heures par jour,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,SCHOOL,,,,,,,,,,,,,,,,,false,,,,
ELEC,Pomeroy Hotel Fort McMurray,10108 Manning Ave,,Fort McMurray,AB,T9H 2C3,,780-788-0504,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,2,,,Non-Networked,,GPS,56.7303365930318,-111.384676280576,2023-01-12,238592,2023-01-12 21:05:40 UTC,P,,,2022-12-21,,,,,J1772,CA,,24 heures par jour,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,HOTEL,,,,,,,,,,,,,,,,,false,,,,
ELEC,Legacy Dodge Fort McMurray,324 Gergoire Dr,,Fort McMurray,AB,T9H 3R2,,780-790-9000,E,,Public - Call ahead,24 hours daily,A D Debit M V,,,,,1,,,Non-Networked,,GPS,56.6811160560124,-111.350165343784,2023-01-12,238593,2023-01-12 21:05:40 UTC,P,,,2022-12-21,,,,,J1772,CA,,24 heures par jour,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,,,,,,,,,,,true,,,,
ELEC,Stephani Motors Ltd,4811 53 Ave,,Barrhead,AB,T7N 1A4,,888-674-2275,E,,Public - Call ahead,24 hours daily,A D Debit M V,,,,,1,,,Non-Networked,,GPS,54.1228052854789,-114.400216260189,2023-01-12,238594,2023-01-12 21:05:40 UTC,P,,,2022-12-21,,,,,J1772,CA,,24 heures par jour,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,,,,,,,,,,,true,,,,
ELEC,Zarowny Motors Ford Lincoln,5508 50 Ave,,St. Paul,AB,T0A 3A1,,780-645-4468,E,,Public - Call ahead,24 hours daily,A D Debit M V,,,,,2,,,Non-Networked,,GPS,53.9916058146154,-111.311006768473,2023-01-12,238595,2023-01-12 21:05:40 UTC,P,,,2022-12-21,,,,,J1772,CA,,24 heures par jour,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,,,,,,,,,,,true,,,,
ELEC,Norris Ford,2929 15 Ave,,Wainwright,AB,T9W 0A4,,844-644-1644,E,,Public - Call ahead,24 hours daily,A D Debit M V,,,,,1,,,Non-Networked,,GPS,52.84405137647,-110.826873062261,2023-01-12,238596,2023-01-12 21:05:40 UTC,P,,,2022-12-21,,,,,J1772,CA,,24 heures par jour,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,,,,,,,,,,,true,,,,
ELEC,Webb's Ford,4118 51 St,,Vermilion,AB,T9X 0B4,,780-853-2841,E,,Public - Call ahead,8am-5pm daily,A D Debit M V,,,,,1,,,Non-Networked,,GPS,53.3440758593022,-110.855968286178,2023-01-12,238597,2023-01-12 21:05:40 UTC,P,,,2022-12-21,,,,,J1772,CA,,24 heures par jour,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,,,,,,,,,,,true,,,,
ELEC,Waskatenau Community Center,5104 50 St,,Waskatenau,AB,T0A 3P0,,780-358-2339,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,2,,,Non-Networked,,GPS,54.0949617521752,-112.785828193833,2023-01-12,238598,2023-01-12 21:05:40 UTC,P,,,2022-12-21,,,,,J1772,CA,,24 heures par jour,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,PARKING_LOT,,,,,,,,,,,,,,,,,false,,,,
ELEC,Smoky Lake Arena Complex,4612 54 Ave,,Smoky Lake,AB,T0A 3C0,,780-656-3674,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,1,,,Non-Networked,,GPS,54.1193983102056,-112.471537815622,2023-01-12,238599,2023-01-12 21:05:40 UTC,P,,,2022-12-21,,,,,J1772,CA,,24 heures par jour,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,PARKING_LOT,,,,,,,,,,,,,,,,,false,,,,
ELEC,Pumpkin Park,246 W Railway Dr,,Smoky Lake,AB,T0A 3C0,,780-656-3674,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,1,,,Non-Networked,,GPS,54.1141972004988,-112.469196348823,2023-01-12,238600,2023-01-12 21:05:40 UTC,P,,,2022-12-21,,,,,J1772,CA,,24 heures par jour,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,PARKING_LOT,,,,,,,,,,,,,,,,,false,,,,
ELEC,Town of Smoky Lake,56 Wheatland Ave,,Smoky Lake,AB,T0A 3C0,,780-656-3674,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,1,,,Non-Networked,,GPS,54.1138933600216,-112.472452507939,2023-01-12,238601,2023-01-12 21:05:40 UTC,P,,,2022-12-21,,,,,J1772,CA,,24 heures par jour,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,MUNI_GOV,,,,,,,,,,,,,,,,,false,,,,
