Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name
ELEC,CVHL 1FL CITY VIEW APTS,2720 S Highland Ave,,Lombard,IL,60148,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.83851,-88.015536,2023-04-02,146629,2023-04-02 00:18:28 UTC,,,,2019-10-05,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,300PARK 300 PARK #2,300 Park Blvd,,Itasca,IL,60143,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.99021,-88.021897,2023-04-02,146630,2023-04-02 00:18:21 UTC,,,,2019-10-05,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,SOLDIER FIELD STATION 02,1410 Museum Campus Dr,,Chicago,IL,60605,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.863703,-87.616745,2023-04-02,147037,2023-04-02 00:18:41 UTC,,,,2019-10-18,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,WINDY CITY H-D FOX RIVER DC,135 Randall Rd,,St. Charles,IL,60174,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.910365,-88.342603,2023-04-02,147039,2023-04-02 00:18:36 UTC,,,,2019-10-18,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,RICKY ROCKETS RR EV 02,2580 W Golf Rd,,Hoffman Estates,IL,60169,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.047355,-88.143513,2023-04-02,147191,2023-04-02 00:17:49 UTC,,,,2019-10-24,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,GVC PARKING G 01,250 S. Grove Ave.,,Elgin,IL,60120,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.032051,-88.278123,2023-04-02,147309,2023-04-02 00:07:56 UTC,,,,2019-10-26,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,HY VEE PEORIA 2 EAST,7610 N Orange Prairie Rd,,Peoria,IL,61615,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.78013,-89.677891,2023-04-02,147355,2023-04-02 00:04:45 UTC,,,,2019-10-29,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,HY VEE BLMGTON NORTH,1407 N Veterans Pkwy,,Bloomington,IL,61704,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.497761,-88.950623,2023-04-02,147356,2023-04-02 00:04:45 UTC,,,,2019-10-29,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,LOT A LOT A,Unnamed Road,,Edwardsville,IL,62025,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.794579,-89.997475,2023-04-02,147379,2023-04-02 00:18:09 UTC,,,,2019-10-30,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,MEIJER STORES 228 RLLG MEAD 2,1301 Meijer Dr,,Rolling Meadows,IL,60008,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.04827,-87.994591,2023-04-02,147500,2023-04-02 00:18:56 UTC,,,,2019-11-05,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Algonquin Township Road District,3702 U.S. Highway 14,Open Access stations in a well lit and secure public parking lot.,Crystal Lake,IL,60014,,800-663-5633,E,,Public,24 hours daily,,,,,,2,,,SemaCharge Network,https://semaconnect.com/,GPS,42.223611,-88.268998,2023-04-02,147799,2023-04-02 00:00:19 UTC,,,,2013-03-21,,,,,J1772,US,,,,Public,,public,,,,,,,,,,FREE,,,,,,,,,,,,,,,
ELEC,LPC,2330 North Clifton Avenue,The stations are installed on the ground level of the garage.,Chicago,IL,60614,,800-663-5633,E,,Public,24 hours daily,,,,,,6,,,SemaCharge Network,https://semaconnect.com/,GPS,41.924587,-87.657365,2023-04-02,147816,2023-04-02 00:01:01 UTC,,,,2016-08-30,,,,,J1772,US,,,,Public,,public,,,,,,,,,,FREE,,,,,,,,,,,,,,,
ELEC,Lake Shore Drive Garage,509 North Peshtigo Court,The garage is in the 500 Lake Shore Drive building located between Illinois Street and Grand Avenue - one block west of Lake Shore Drive. Charging station is on second floor next to Zip-car parking stalls.,Chicago,IL,60611,,800-663-5633,E,,Public,,,,,,,1,,,SemaCharge Network,https://semaconnect.com/,GPS,41.891506,-87.61503,2023-04-01,147818,2023-04-01 23:57:35 UTC,,,,2011-11-28,,,,,J1772,US,,,,Public,,public,,,,,,,,,,FREE,,,,,,,,,,,,,,,
ELEC,One Eleven,111 W Wacker Dr,,Chicago,IL,60601,,800-663-5633,E,,Public,,,,,,,1,,,SemaCharge Network,https://semaconnect.com/,GPS,41.886515,-87.631434,2023-04-02,147819,2023-04-02 00:01:55 UTC,,,,2016-07-05,,,,,J1772,US,,,,Public,,public,,,,,,,,,,FREE,,,,,,,,,,,,,,,
ELEC,530207 : Aon Center Parking Garage,200 E. Randolph Street,,Chicago,IL,60601,,800-663-5633,E,,Public,,,,,,,6,,,SemaCharge Network,https://semaconnect.com/,GPS,41.885282,-87.621512,2023-04-02,147820,2023-04-02 00:02:02 UTC,,,,2015-11-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.00-$5.00/Hr Variable Parking Fee,,,,,,,,,,,,,,,
ELEC,430204 : X Chicago Apartments,710 West 14th Street,,Chicago,IL,60607,,800-663-5633,E,,Public,,,,,,,4,,,SemaCharge Network,https://semaconnect.com/,GPS,41.863604,-87.645338,2023-04-02,147821,2023-04-02 00:01:11 UTC,,,,2019-01-25,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.35/kWh Energy Fee,,,,,,,,,,,,,,,
ELEC,Argonne National Labs,"Building 46, 9700 S Cass Avenue",,Lemont,IL,60439,,800-663-5633,E,,Public,,,,,,,2,,,SemaCharge Network,https://semaconnect.com/,GPS,41.710663,-87.960991,2023-04-01,147823,2023-04-01 23:57:36 UTC,,,,2011-12-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,FREE,,,,,,,,,,,,,,,
ELEC,Meijer - Tesla Supercharger,9200 South Western Avenue,,Evergreen Park,IL,60805,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,10,,Tesla,https://www.tesla.com/supercharger,200-9,41.725337,-87.683546,2022-10-03,149308,2022-12-01 17:40:26 UTC,P,,,2019-09-30,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,,,,,,,,,,,,,,
ELEC,"Target T2613 - Chicago, IL",1200 N Larrabee St,,Chicago,IL,60610,,833-632-2778,E,,Public,24 hours daily,,,,,,,6,,Electrify America,https://www.electrifyamerica.com/,GPS,41.90421,-87.64352,2023-04-02,149766,2023-04-02 00:42:19 UTC,,,,2019-12-06,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,WINNETKA 820 ELM STREET,820 Elm St,,Winnetka,IL,60093,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.10574,-87.73594,2023-04-02,150298,2023-04-02 00:19:40 UTC,,,,2019-12-18,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Hampton Inn Decatur Mt. Zion - Tesla Destination,4855 E Evergreen Ct,,Decatur,IL,62521,,217-864-3297  877-798-3752,E,,Public,24 hours daily; for customer use only,,,,,,1,,,Non-Networked,,200-8,39.816097,-88.87974,2020-11-03,150529,2021-06-07 17:08:43 UTC,P,,,2019-09-30,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,
ELEC,Greenway Parking Garage - Tesla Destination,60 W Kinzie,,Chicago,IL,60654,,312-527-1265  877-798-3752,E,,Public,,,,,,,24,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,41.889236,-87.630247,2022-10-06,150688,2023-01-18 15:15:20 UTC,P,,,2019-05-30,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,
ELEC,Embassy Suites by Hilton Chicago Naperville - Tesla Destination,1823 Abriter Ct,,Naperville,IL,65063,,630-799-5900  877-798-3752,E,,Public,,,,,,,10,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,41.8038215,-88.1298708,2022-10-06,150713,2023-01-18 15:15:20 UTC,P,,,2019-04-02,,,,,J1772 TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,
ELEC,Holiday Inn & Suites East Peoria - Tesla Destination,101 Holiday St,,East Peoria,IL,61611,,309-698-3333  877-798-3752,E,,Public,,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.672956,-89.587645,2022-10-06,150743,2023-01-18 15:15:20 UTC,P,,,2018-09-05,,,,,J1772 TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,
ELEC,Village of Oak Brook - Bath and Tennis Club - Tesla Destination,800 Oak Brook Rd,,Oak Brook,IL,60523,,630-368-6420  877-798-3752,E,,Public,,,,,,,6,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,41.832924,-87.941815,2022-10-06,150749,2023-01-18 15:15:20 UTC,P,,,2019-03-14,,,,,J1772 TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,
ELEC,Village of Oak Brook - Village Hall - Tesla Destination,1200 Oak Brook Rd,,Oak Brook,IL,60523,,630-368-5000  877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,41.833081,-87.947854,2022-10-06,150750,2023-01-18 15:15:20 UTC,P,,,2019-03-14,,,,,J1772 TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,
ELEC,MOTORWERKS1475 STATION 8,1475 Barrington Rd,,Barrington,IL,60010,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.129088,-88.135725,2023-04-02,150824,2023-04-02 00:19:53 UTC,,,,2019-12-28,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Ridge Plaza,800 W Dundee Rd,,Arlington Heights,IL,60004,,888-264-2208,E,,Public,Mon 7:00am - 9:00pm; Tue 7:00am - 9:00pm; Wed 7:00am - 9:00pm; Thu 7:00am - 9:00pm; Fri 7:00am - 9:00pm; Sat 7:00am - 9:00pm; Sun 7:00am - 9:00pm,,,,,,2,,,Volta,https://voltacharging.com/,GPS,42.140419,-87.9917625,2023-04-02,151736,2023-04-02 01:26:11 UTC,,,,2017-06-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,
ELEC,Fox Valley Mall Macys,195 Fox Valley Center,,Aurora,IL,60504,,888-264-2208,E,,Public,Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm,,,,,,2,,,Volta,https://voltacharging.com/,GPS,41.757861,-88.214658,2023-04-02,151737,2023-04-02 01:25:47 UTC,,,,2017-05-24,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,
ELEC,The Promenade at Bolingbrook East Entrance,631 E Boughton Rd,,Bolingbrook,IL,60440,,888-264-2208,E,,Public,Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm,,,,,,2,,,Volta,https://voltacharging.com/,GPS,41.718311,-88.0403745,2023-04-02,151738,2023-04-02 01:25:48 UTC,,,,2017-05-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,
ELEC,Burr Ridge Village Center,701 Village Center Drive,,Burr Ridge,IL,60527,,888-264-2208,E,,Public,Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm,,,,,,2,,,Volta,https://voltacharging.com/,GPS,41.7518605,-87.9130895,2023-04-02,151739,2023-04-02 01:26:27 UTC,,,,2019-10-25,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,
ELEC,The Maxwell,1100 S Canal St,,Chicago,IL,60607,,888-264-2208,E,,Public,Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm,,,,,,2,,,Volta,https://voltacharging.com/,GPS,41.8689103,-87.640039,2023-04-02,151740,2023-04-02 01:27:02 UTC,,,,2015-11-06,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,
ELEC,"Walgreens at 111 S Halsted St, Chicago",111 S Halsted St,,Chicago,IL,60661,,888-264-2208,E,,Public,Mon 11:00pm - 10:59pm; Tue 11:00pm - 10:59pm; Wed 11:00pm - 10:59pm; Thu 11:00pm - 10:59pm; Fri 11:00pm - 10:59pm; Sat 11:00pm - 10:59pm; Sun 11:00pm - 10:59pm,,,,,,2,,,Volta,https://voltacharging.com/,GPS,41.880205,-87.6470495,2023-04-02,151741,2023-04-02 01:25:26 UTC,,,,2019-10-24,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,
ELEC,Loyola University,1110 West Sheridan Rd,,Chicago,IL,60660,,888-264-2208,E,,Public,Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm,,,,,,2,,,Volta,https://voltacharging.com/,GPS,41.9988675,-87.6590125,2023-04-02,151742,2023-04-02 01:27:11 UTC,,,,2017-06-02,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,
ELEC,New City Development,1457 N Halsted,,Chicago,IL,60642,,888-264-2208,E,,Public,Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm,,,,,,2,,,Volta,https://voltacharging.com/,GPS,41.908476,-87.6476645,2023-04-02,151744,2023-04-02 01:25:26 UTC,,,,2017-03-10,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,
ELEC,Blackhawk on Halsted,1460 N Halsted,,Chicago,IL,60642,,888-264-2208,E,,Public,Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm,,,,,,2,,,Volta,https://voltacharging.com/,GPS,41.9078785,-87.64933345,2023-04-02,151745,2023-04-02 01:26:26 UTC,,,,2015-12-28,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,
ELEC,Government Center Self Park,181 North Clark,,Chicago,IL,60601,,888-264-2208,E,,Public,Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm,,,,,,2,,,Volta,https://voltacharging.com/,GPS,41.8856135,-87.63075645,2023-04-02,151747,2023-04-02 01:27:05 UTC,,,,2015-11-25,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,
ELEC,United Center South Entrance,1901 West Madison St,,Chicago,IL,60612,,888-264-2208,E,,Public,Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm,,,,,,2,,,Volta,https://voltacharging.com/,GPS,41.879903,-87.6741505,2023-04-02,151748,2023-04-02 01:25:43 UTC,,,,2017-10-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,
ELEC,Tower Self Park,211 West Adams,,Chicago,IL,60606,,888-264-2208,E,,Public,Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm,,,,,,2,,,Volta,https://voltacharging.com/,GPS,41.8790805,-87.63455515,2023-04-02,151749,2023-04-02 01:25:22 UTC,,,,2015-10-30,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,
ELEC,"Walgreens at 316 W Cermak Rd, Chicago",316 W Cermak Rd,,Chicago,IL,60616,,888-264-2208,E,,Public,Mon 7:00am - 6:00pm; Tue 7:00am - 11:00pm; Wed 7:00am - 11:00pm; Thu 7:00am - 11:00pm; Fri 7:00am - 11:00pm; Sat 7:00am - 11:00pm; Sun 7:00am - 11:00pm,,,,,,1,,,Volta,https://voltacharging.com/,GPS,41.853059,-87.635359,2023-04-02,151750,2023-04-02 01:25:28 UTC,,,,2019-10-17,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,
ELEC,Jewel Osco #3514 3531 Broadway	Chicago	IL,3531 North Broadway,,Chicago,IL,60657,,888-264-2208,E,,Public,Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm,,,,,,2,,,Volta,https://voltacharging.com/,GPS,41.9469465,-87.6465385,2023-04-02,151751,2023-04-02 01:26:35 UTC,,,,2019-08-30,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,
ELEC,Addison & Clark,3554 N Sheffield Ave,,Chicago,IL,60613,,888-264-2208,E,,Public,Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm,,,,,,2,,,Volta,https://voltacharging.com/,GPS,41.946911,-87.6548165,2023-04-02,151752,2023-04-02 01:25:30 UTC,,,,2018-09-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,
ELEC,Jewel Osco 4250 N Lincoln Chicago IL,4250 N Lincoln,,Chicago,IL,60618,,888-264-2208,E,,Public,Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm,,,,,,2,,,Volta,https://voltacharging.com/,GPS,41.9587395,-87.682646,2023-04-02,151753,2023-04-02 01:26:55 UTC,,,,2019-08-30,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,
ELEC,AMC Ford City 14,4700 W 77Th St,,Chicago,IL,60652,,888-264-2208,E,,Public,Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm,,,,,,2,,,Volta,https://voltacharging.com/,GPS,41.753993,-87.733809,2023-04-02,151754,2023-04-02 01:26:58 UTC,,,,2018-12-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,
ELEC,"Walgreens at 501 W Roosevelt Rd, Chicago",501 W Roosevelt Rd,,Chicago,IL,60607,,888-264-2208,E,,Public,Mon 6:30am - 9:00pm; Tue 6:30am - 9:00pm; Wed 6:30am - 9:00pm; Thu 6:30am - 9:00pm; Fri 6:30am - 9:00pm; Sat 6:30am - 9:00pm; Sun 6:30am - 9:00pm,,,,,,2,,,Volta,https://voltacharging.com/,GPS,41.86692,-87.639553,2023-04-02,151755,2023-04-02 01:26:23 UTC,,,,2019-10-24,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,
ELEC,The Shops at North Bridge Rush St,520 N Michigan Ave,,Chicago,IL,60611,,888-264-2208,E,,Public,Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm,,,,,,2,,,Volta,https://voltacharging.com/,GPS,41.8911105,-87.625614,2023-04-02,151756,2023-04-02 01:25:30 UTC,,,,2017-05-18,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,
ELEC,Jewel Osco 5516 N Clark St Chicago IL,5516 North Clark St,,Chicago,IL,60640,,888-264-2208,E,,Public,Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm,,,,,,2,,,Volta,https://voltacharging.com/,GPS,41.982498,-87.6691375,2023-04-02,151757,2023-04-02 01:26:26 UTC,,,,2019-05-31,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,
ELEC,Medical Campus Parking B,5656 S. Maryland Ave,,Chicago,IL,60637,,888-264-2208,E,,Public,Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm,,,,,,2,,,Volta,https://voltacharging.com/,GPS,41.79235655,-87.605923,2023-04-02,151758,2023-04-02 01:26:39 UTC,,,,2016-11-28,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,
ELEC,Whole Foods Market Chicago Edgewater EWR,6009 North Broadway,,Chicago,IL,60660,,888-264-2208,E,,Public,Mon 11:00pm - 10:59pm; Tue 11:00pm - 10:59pm; Wed 11:00pm - 10:59pm; Thu 11:00pm - 10:59pm; Fri 11:00pm - 10:59pm; Sat 11:00pm - 10:59pm; Sun 11:00pm - 10:59pm,,,,,,2,,,Volta,https://voltacharging.com/,GPS,41.991563,-87.6597735,2023-04-02,151759,2023-04-02 01:25:37 UTC,,,,2018-03-31,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,
ELEC,Water Tower Place Garage Level 1,835 N Michigan Ave,,Chicago,IL,60611,,888-264-2208,E,,Public,Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm,,,,,,6,,,Volta,https://voltacharging.com/,GPS,41.898114171,-87.622836086,2023-04-02,151760,2023-04-02 01:25:42 UTC,,,,2015-01-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,
ELEC,Chicago Ridge Mall,444 Chicago Ridge Mall,,Chicago Ridge,IL,60415,,888-264-2208,E,,Public,Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm,,,,,,2,,,Volta,https://voltacharging.com/,GPS,41.7165145,-87.7834165,2023-04-02,151761,2023-04-02 01:25:39 UTC,,,,2017-02-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,
ELEC,Baker Hill,836 Roosevelt Rd,,Glen Ellyn,IL,60137,,888-264-2208,E,,Public,Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm,,,,,,2,,,Volta,https://voltacharging.com/,GPS,41.8604245,-88.0490365,2023-04-02,151762,2023-04-02 01:26:39 UTC,,,,2018-05-31,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,
ELEC,Whole Foods Kildeer KLD,20281 N Rand Rd,,Kildeer,IL,60074,,888-264-2208,E,,Public,Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm,,,,,,2,,,Volta,https://voltacharging.com/,GPS,42.159163,-88.0445575,2023-04-02,151763,2023-04-02 01:26:23 UTC,,,,2017-11-09,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,
ELEC,Yorktown Center Von Maur,203 Yorktown Shopping Center,,Lombard,IL,60148,,888-264-2208,E,,Public,Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm,,,,,,4,,,Volta,https://voltacharging.com/,GPS,41.839207,-88.0052845,2023-04-02,151764,2023-04-02 01:26:18 UTC,,,,2019-04-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,
